Usia,IPK,SKD,Wawancara,Mengajar,Lulus,Lokasi,Lektor
25,3.71,29.454,12.4,14.8,0,"3847. UNIVERSITAS MATARAM FAKULTAS PERTANIAN 2
",tidak
34,3.58,27.127,14.4,14.4,0,"3847. UNIVERSITAS MATARAM FAKULTAS PERTANIAN 2
",tidak
29,3.55,26.473,12.8,15.2,0,"3847. UNIVERSITAS MATARAM FAKULTAS PERTANIAN 2
",tidak
31,3.54,29.018,12.0,11.2,0,"3847. UNIVERSITAS MATARAM FAKULTAS PERTANIAN 2
",tidak
30,3.91,30.473,17.2,14.4,1,3329. UNIVERSITAS JEMBER FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
33,3.73,28.073,19.6,20.0,0,3329. UNIVERSITAS JEMBER FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
33,3.95,31.418,14.8,13.2,0,3329. UNIVERSITAS JEMBER FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
29,3.85,31.636,16.4,14.4,0,3059. UNIVERSITAS BRAWIJAYA FAKULTAS ILMU ADMINISTRASI ,tidak
27,3.73,31.273,16.8,11.2,0,3059. UNIVERSITAS BRAWIJAYA FAKULTAS ILMU ADMINISTRASI ,tidak
32,3.73,30.691,14.4,10.0,0,3059. UNIVERSITAS BRAWIJAYA FAKULTAS ILMU ADMINISTRASI ,tidak
33,3.64,27.636,20.0,20.0,1,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
32,3.62,27.709,20.0,20.0,1,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
25,3.76,25.236,20.0,19.6,1,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
30,3.63,24.8,20.0,20.0,1,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
26,3.7,27.2,16.8,12.0,1,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
29,3.82,28.0,12.0,11.2,0,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
29,3.84,26.254,20.0,19.6,0,4537. UNIVERSITAS NEGERI PADANG FAKULTAS PARIWISATA DAN PERHOTELAN ,tidak
31,3.5,30.036,16.4,14.8,1,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
28,3.64,29.236,18.8,20.0,1,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
29,3.77,32.073,8.8,10.8,0,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
27,3.71,27.709,18.4,11.2,0,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
25,3.72,30.546,8.0,9.6,0,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
32,3.76,28.946,10.8,10.4,0,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
28,3.92,30.691,11.2,12.4,1,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
28,3.82,28.582,20.0,15.2,0,4133. UNIVERSITAS NEGERI GORONTALO FAKULTAS SASTRA DAN BUDAYA ,tidak
26,3.67,30.982,20.0,18.8,1,"5808. UNIVERSITAS SYIAH KUALA FAKULTAS TEKNIK 1
",tidak
33,3.88,32.291,19.2,17.6,0,"5808. UNIVERSITAS SYIAH KUALA FAKULTAS TEKNIK 1
",tidak
30,3.8,32.146,17.2,16.8,1,5169. UNIVERSITAS PENDIDIKAN GANESHA FAKULTAS EKONOMI ,tidak
25,3.61,29.6,18.4,8.8,0,5169. UNIVERSITAS PENDIDIKAN GANESHA FAKULTAS EKONOMI ,tidak
30,3.48,31.709,17.2,13.6,0,5169. UNIVERSITAS PENDIDIKAN GANESHA FAKULTAS EKONOMI ,tidak
29,3.76,30.473,19.6,17.2,1,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
27,3.91,28.582,20.0,18.4,1,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
28,3.53,27.927,18.8,18.4,0,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
35,3.68,29.091,18.8,16.4,0,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
25,3.76,28.946,18.0,15.6,0,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
32,3.67,27.927,0.0,0.0,0,2576. POLITEKNIK NEGERI SRIWIJAYA JURUSAN BAHASA INGGRIS ,tidak
32,3.65,29.891,16.8,19.2,1,"4430. UNIVERSITAS NEGERI MEDAN FAKULTAS EKONOMI 1
",tidak
30,3.91,30.691,16.0,8.4,0,"4430. UNIVERSITAS NEGERI MEDAN FAKULTAS EKONOMI 1
",tidak
24,3.81,28.291,14.8,9.2,0,"4430. UNIVERSITAS NEGERI MEDAN FAKULTAS EKONOMI 1
",tidak
32,3.68,28.291,16.0,13.6,1,1679. INSTITUT SENI INDONESIA YOGYAKARTA FAKULTAS SENI PERTUNJUKAN ,tidak
31,3.64,30.327,12.0,12.4,1,"6049. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
30,3.53,30.109,19.2,18.4,0,"6049. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
27,3.43,28.654,17.2,17.2,0,"6049. UNIVERSITAS TIMOR FAKULTAS ILMU PENDIDIKAN 1
",tidak
33,3.58,29.746,16.8,18.0,1,"5134. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS TEKNOLOGI MINERAL ",tidak
26,3.54,32.946,14.0,18.0,1,2101. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK PENDINGIN DAN TATA UDARA ,tidak
29,3.76,32.218,16.8,16.0,1,2101. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK PENDINGIN DAN TATA UDARA ,tidak
30,3.61,28.727,17.2,18.8,0,2101. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK PENDINGIN DAN TATA UDARA ,tidak
26,3.92,31.346,19.6,18.0,1,2101. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK PENDINGIN DAN TATA UDARA ,tidak
31,3.71,33.018,20.0,20.0,1,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
33,3.44,32.727,10.8,12.0,0,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.64,33.891,11.2,13.2,0,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
26,3.81,32.946,19.6,17.6,1,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
30,3.8,32.073,13.2,14.8,0,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
27,3.89,32.146,14.0,13.6,0,5921. UNIVERSITAS TERBUKA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
25,3.55,29.746,14.4,16.8,1,5534. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
26,3.72,25.891,19.2,20.0,0,5534. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
28,3.37,24.8,14.4,11.6,0,5534. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
27,3.6,31.564,20.0,19.2,1,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
29,3.93,30.4,20.0,20.0,1,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
30,3.43,32.0,20.0,18.8,0,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
32,3.77,30.618,20.0,19.2,0,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
29,3.35,30.546,0.0,0.0,0,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
29,3.65,28.8,20.0,20.0,1,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
34,3.91,30.4,20.0,20.0,1,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
30,3.85,31.491,16.8,18.4,0,"5098. UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA FAKULTAS EKONOMI DAN BISNIS ",tidak
28,3.86,27.564,20.0,20.0,1,3600. UNIVERSITAS LAMPUNG FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
30,3.52,29.527,16.4,15.6,0,3600. UNIVERSITAS LAMPUNG FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
26,3.84,28.146,12.8,13.2,0,3600. UNIVERSITAS LAMPUNG FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
28,3.65,30.764,19.2,20.0,1,"5370. UNIVERSITAS SAMUDRA FAKULTAS TEKNIK 1
",tidak
27,3.68,29.236,13.6,14.0,0,"5370. UNIVERSITAS SAMUDRA FAKULTAS TEKNIK 1
",tidak
30,3.74,28.727,16.8,15.6,1,4139. UNIVERSITAS NEGERI GORONTALO FAKULTAS TEKNIK ,tidak
28,3.72,30.254,20.0,20.0,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
31,3.28,30.109,20.0,19.2,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.93,31.273,18.4,20.0,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.76,30.254,20.0,18.8,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.88,29.527,20.0,20.0,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.83,29.454,20.0,20.0,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.69,29.891,16.4,16.8,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.86,29.527,17.6,17.6,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.7,30.327,15.6,12.4,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
31,3.76,29.964,15.6,14.4,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.95,29.891,0.0,0.0,0,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
28,3.95,30.182,19.2,20.0,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.87,27.709,19.2,20.0,1,4519. UNIVERSITAS NEGERI PADANG FAKULTAS ILMU PENDIDIKAN ,tidak
27,3.55,26.473,19.2,19.6,1,1821. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI PRODUKSI DAN INDUSTRI ,tidak
28,3.93,31.709,12.0,13.6,1,1821. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI PRODUKSI DAN INDUSTRI ,tidak
31,3.69,31.2,12.0,14.4,0,1821. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI PRODUKSI DAN INDUSTRI ,tidak
28,3.64,31.709,8.0,8.0,0,1821. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI PRODUKSI DAN INDUSTRI ,tidak
27,3.62,30.909,0.0,9.6,0,1821. INSTITUT TEKNOLOGI SUMATERA JURUSAN TEKNOLOGI PRODUKSI DAN INDUSTRI ,tidak
32,3.48,34.691,20.0,20.0,1,1712. INSTITUT SENI INDONESIA YOGYAKARTA FAKULTAS SENI RUPA ,tidak
27,3.89,30.909,11.2,13.2,0,1712. INSTITUT SENI INDONESIA YOGYAKARTA FAKULTAS SENI RUPA ,tidak
31,3.82,29.382,14.0,12.4,0,1712. INSTITUT SENI INDONESIA YOGYAKARTA FAKULTAS SENI RUPA ,tidak
29,3.87,29.164,18.0,15.6,1,1544. AKADEMI KOMUNITAS NEGERI PUTRA SANG FAJAR BLITAR ,tidak
32,3.54,29.091,20.0,16.4,1,5532. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
33,3.49,27.273,15.6,10.4,0,5532. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.75,27.418,17.6,13.2,0,5532. UNIVERSITAS SRIWIJAYA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.41,26.836,20.0,20.0,1,5010. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
33,3.74,26.982,18.4,12.0,1,5010. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
25,3.81,24.946,20.0,16.0,0,5010. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
29,3.26,25.964,16.4,12.8,0,5010. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
31,3.82,25.891,18.0,12.0,0,5010. UNIVERSITAS PATTIMURA FAKULTAS PERIKANAN DAN ILMU KELAUTAN ,tidak
33,3.58,30.764,16.4,16.0,1,"3358. UNIVERSITAS JEMBER FAKULTAS TEKNIK 2
",tidak
30,3.11,29.891,14.4,13.6,1,5771. UNIVERSITAS SYIAH KUALA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
30,3.52,25.236,15.2,12.8,0,5771. UNIVERSITAS SYIAH KUALA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
28,3.48,26.4,19.6,18.8,0,5771. UNIVERSITAS SYIAH KUALA FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.8,26.691,20.0,18.8,1,2037. POLITEKNIK NEGERI BATAM JURUSAN TEKNIK INFORMATIKA ,tidak
29,3.84,31.346,18.4,14.0,1,2037. POLITEKNIK NEGERI BATAM JURUSAN TEKNIK INFORMATIKA ,tidak
30,3.25,24.8,19.6,18.4,0,2037. POLITEKNIK NEGERI BATAM JURUSAN TEKNIK INFORMATIKA ,tidak
25,3.64,27.418,18.0,0.0,0,2037. POLITEKNIK NEGERI BATAM JURUSAN TEKNIK INFORMATIKA ,tidak
32,3.98,30.836,20.0,18.4,1,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
32,3.93,29.964,20.0,19.6,1,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
28,3.84,31.854,16.0,12.8,0,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
33,3.69,29.818,16.4,8.8,0,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
28,3.58,29.6,12.0,8.0,0,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
33,3.86,29.091,15.6,10.4,0,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
27,3.77,24.654,4.0,8.0,0,2947. UNIVERSITAS BENGKULU FAKULTAS EKONOMI DAN BISNIS ,tidak
34,3.82,26.473,16.0,15.2,1,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
29,3.87,27.927,10.8,15.6,1,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
25,4.0,25.309,10.0,12.8,1,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
30,3.27,28.436,16.8,16.4,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
33,3.39,25.164,16.8,18.8,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
29,3.91,27.346,16.0,16.8,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
30,3.66,25.382,9.6,14.8,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
28,3.66,25.236,12.4,14.0,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
32,3.84,27.054,16.4,14.4,0,"4026. UNIVERSITAS MUSAMUS FAKULTAS PERTANIAN 6
",tidak
30,3.42,30.764,18.4,16.8,1,4258. UNIVERSITAS NEGERI MAKASSAR FAKULTAS ILMU PENDIDIKAN ,tidak
30,3.79,29.673,14.4,16.0,0,4258. UNIVERSITAS NEGERI MAKASSAR FAKULTAS ILMU PENDIDIKAN ,tidak
25,3.86,31.418,11.6,13.6,0,4258. UNIVERSITAS NEGERI MAKASSAR FAKULTAS ILMU PENDIDIKAN ,tidak
29,3.45,28.582,16.4,16.4,1,4127. UNIVERSITAS NEGERI GORONTALO FAKULTAS PERTANIAN ,tidak
31,3.52,28.436,18.4,16.4,1,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
27,3.96,28.218,18.8,13.6,1,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
28,3.64,27.346,17.6,12.4,0,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
29,3.44,27.854,16.8,11.2,0,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
26,3.71,33.018,15.2,12.0,0,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
26,3.8,31.346,17.2,12.0,0,2019. POLITEKNIK NEGERI BANYUWANGI JURUSAN TEKNIK MESIN ,tidak
34,3.77,30.254,18.0,16.8,1,"4312. UNIVERSITAS NEGERI MAKASSAR FAKULTAS TEKNIK 1
",tidak
35,3.84,31.127,14.8,13.2,0,"4312. UNIVERSITAS NEGERI MAKASSAR FAKULTAS TEKNIK 1
",tidak
34,3.86,31.346,11.2,12.0,0,"4312. UNIVERSITAS NEGERI MAKASSAR FAKULTAS TEKNIK 1
",tidak
33,3.71,31.491,15.6,16.0,1,2259. POLITEKNIK NEGERI LAMPUNG JURUSAN BUDIDAYA TANAMAN PANGAN ,tidak
33,3.45,30.618,13.6,18.4,1,2259. POLITEKNIK NEGERI LAMPUNG JURUSAN BUDIDAYA TANAMAN PANGAN ,tidak
26,3.68,26.618,17.2,16.4,0,2259. POLITEKNIK NEGERI LAMPUNG JURUSAN BUDIDAYA TANAMAN PANGAN ,tidak
29,3.68,26.254,13.2,15.6,0,2259. POLITEKNIK NEGERI LAMPUNG JURUSAN BUDIDAYA TANAMAN PANGAN ,tidak
24,3.86,30.473,16.4,16.0,1,2259. POLITEKNIK NEGERI LAMPUNG JURUSAN BUDIDAYA TANAMAN PANGAN ,tidak
28,3.93,30.909,16.4,16.0,1,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
30,3.88,31.054,14.0,16.8,1,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
30,3.41,31.854,12.0,12.4,0,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
29,3.72,30.836,12.8,13.2,0,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
26,3.88,27.927,12.8,14.0,0,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
27,3.75,32.291,13.2,14.8,0,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
27,3.81,28.946,16.4,13.6,1,"3632. UNIVERSITAS LAMPUNG FAKULTAS PERTANIAN 3
",tidak
33,3.52,29.964,17.2,16.8,1,"2091. POLITEKNIK NEGERI FAKFAK JURUSAN TEKNIK SIPIL 1
",tidak
27,3.82,28.727,16.4,15.2,0,"2091. POLITEKNIK NEGERI FAKFAK JURUSAN TEKNIK SIPIL 1
",tidak
28,3.91,27.782,19.2,18.8,1,5954. UNIVERSITAS TEUKU UMAR FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
27,3.65,26.327,18.0,14.4,1,5954. UNIVERSITAS TEUKU UMAR FAKULTAS ILMU SOSIAL DAN ILMU POLITIK ,tidak
25,3.5,33.091,18.4,17.2,1,6191. UNIVERSITAS UDAYANA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
29,3.31,29.818,10.8,10.8,0,6191. UNIVERSITAS UDAYANA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
27,3.96,31.418,11.6,12.4,1,6191. UNIVERSITAS UDAYANA FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM ,tidak
33,3.84,26.327,18.4,20.0,1,"4422. UNIVERSITAS NEGERI MEDAN FAKULTAS EKONOMI 1
",tidak
28,3.49,26.4,9.6,4.0,0,"4422. UNIVERSITAS NEGERI MEDAN FAKULTAS EKONOMI 1
",tidak
29,3.48,29.673,18.4,12.4,1,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
32,3.87,29.6,18.4,12.4,1,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
33,3.34,28.291,18.4,14.0,1,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
30,3.1,26.909,17.6,12.4,1,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
30,3.7,26.473,18.4,12.0,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
27,3.54,27.2,17.6,10.8,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
29,3.11,27.564,16.0,9.6,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
27,3.52,25.818,16.0,11.2,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
27,3.8,25.091,19.2,16.8,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
32,3.47,25.673,18.4,12.8,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
33,3.0,27.636,17.2,10.8,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
32,3.86,26.109,19.2,17.2,1,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
26,3.86,25.818,15.2,12.8,0,2093. POLITEKNIK NEGERI INDRAMAYU JURUSAN TEKNIK INFORMATIKA ,tidak
35,3.87,28.582,18.4,16.4,1,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.75,31.273,10.8,12.8,1,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.65,29.236,13.2,15.2,1,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
29,3.82,29.673,10.8,14.0,1,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
29,3.76,28.8,10.8,13.2,1,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.84,28.364,11.2,13.6,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
26,4.0,29.236,9.6,11.2,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
35,3.8,29.818,9.2,14.0,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
34,3.51,30.109,10.8,13.2,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
32,3.35,29.527,8.8,13.2,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
28,3.76,30.036,9.2,11.6,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
25,3.58,28.146,11.2,12.8,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
27,3.6,28.727,9.2,10.0,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
30,3.73,28.218,10.4,12.0,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.84,28.654,0.0,0.0,0,4010. UNIVERSITAS MUSAMUS FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
31,3.7,32.073,16.0,19.6,1,5870. UNIVERSITAS TANJUNGPURA FAKULTAS KEDOKTERAN ,tidak
27,3.9,29.746,16.4,15.6,1,5619. UNIVERSITAS SULAWESI BARAT FAKULTAS PETERNAKAN DAN PERIKANAN ,tidak
32,3.73,26.036,14.4,12.8,1,5619. UNIVERSITAS SULAWESI BARAT FAKULTAS PETERNAKAN DAN PERIKANAN ,tidak
29,3.81,28.291,17.6,15.6,1,5619. UNIVERSITAS SULAWESI BARAT FAKULTAS PETERNAKAN DAN PERIKANAN ,tidak
28,3.85,31.709,14.8,10.8,1,2304. POLITEKNIK NEGERI MADIUN JURUSAN ADMINISTRASI BISNIS ,tidak
33,3.75,31.491,12.4,9.6,0,2304. POLITEKNIK NEGERI MADIUN JURUSAN ADMINISTRASI BISNIS ,tidak
34,3.6,32.146,12.4,11.6,1,2304. POLITEKNIK NEGERI MADIUN JURUSAN ADMINISTRASI BISNIS ,tidak
30,3.63,30.618,16.8,18.0,1,3237. UNIVERSITAS JAMBI FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
25,3.9,31.854,14.0,15.6,1,3237. UNIVERSITAS JAMBI FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
30,3.5,30.036,12.0,17.6,1,3237. UNIVERSITAS JAMBI FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN ,tidak
